TIMESTAMP,CELL_ID,SHIP_TYPE1,AVG1_1,SHIP_TYPE2,AVG2,SHIP_TYPE3,AVG3,SHIP_TYPE4,AVG4
19/04/2015,D12,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,5.0,OTHER_SHIP,0
19/04/2015,H12,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,0,OTHER_SHIP,1.0
19/04/2015,E15,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,8.5,OTHER_SHIP,74.0
19/04/2015,D5,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,41.0,OTHER_SHIP,25.0
19/04/2015,D3,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,70.0,OTHER_SHIP,35.0
26/04/2015,F14,MILITARY_SHIP,0,PASSENGERS_SHIP,37.0,CARGO_SHIP,87.0,OTHER_SHIP,26.0
26/04/2015,D2,MILITARY_SHIP,0,PASSENGERS_SHIP,88.0,CARGO_SHIP,417.714,OTHER_SHIP,195.857
26/04/2015,D7,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,65.5,OTHER_SHIP,51.667
26/04/2015,E11,MILITARY_SHIP,0,PASSENGERS_SHIP,31.5,CARGO_SHIP,47.0,OTHER_SHIP,24.333
26/04/2015,E14,MILITARY_SHIP,0,PASSENGERS_SHIP,69.0,CARGO_SHIP,116.75,OTHER_SHIP,101.667
26/04/2015,I15,MILITARY_SHIP,0,PASSENGERS_SHIP,36.0,CARGO_SHIP,315.667,OTHER_SHIP,117.2
26/04/2015,F9,MILITARY_SHIP,0,PASSENGERS_SHIP,112.2,CARGO_SHIP,100.6,OTHER_SHIP,379.714
26/04/2015,H8,MILITARY_SHIP,0,PASSENGERS_SHIP,126.167,CARGO_SHIP,390.2,OTHER_SHIP,185.0
26/04/2015,I13,MILITARY_SHIP,0,PASSENGERS_SHIP,100.333,CARGO_SHIP,189.2,OTHER_SHIP,111.5
26/04/2015,H9,MILITARY_SHIP,0,PASSENGERS_SHIP,138.5,CARGO_SHIP,212.5,OTHER_SHIP,227.2
26/04/2015,H13,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,20.0,OTHER_SHIP,33.5
26/04/2015,E9,MILITARY_SHIP,0,PASSENGERS_SHIP,85.0,CARGO_SHIP,10.0,OTHER_SHIP,2.0
26/04/2015,D8,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,35.333,OTHER_SHIP,92.0
26/04/2015,F10,MILITARY_SHIP,0,PASSENGERS_SHIP,66.333,CARGO_SHIP,103.75,OTHER_SHIP,50.5
